,Term,AffectCategory,Flag,Synonym_1,Synonym_2,Synonym_3,Synonym_4,AffectCategory_#,negative,positive,fear,anger,trust,sadness,disgust,joy,anticip,surprise,features
151309,gorgeous ,joy,1,ornament,,,,8,1,0,0,0,0,0,0,0,0,0,gorgeous ornament
151313,virgin ,trust,1,infant,,,,5,1,0,0,0,0,0,0,0,0,0,virgin infant
151358,rash ,disgust,1,disease,,,,7,1,0,0,0,0,0,0,0,0,0,rash diseas
151394,reappear ,surprise,1,repetition,,,,10,1,0,0,0,0,0,0,0,0,0,reappear repetiti
151442,medal ,anticip,1,sculpture, medallion, statuary,,9,1,0,0,0,0,0,0,0,0,0,medal sculpture medallion statuary
151443,medal ,trust,1,sculpture, medallion, statuary,,5,1,0,0,0,0,0,0,0,0,0,medal sculpture medallion statuary
151444,medal ,surprise,1,sculpture, medallion, statuary,,10,1,0,0,0,0,0,0,0,0,0,medal sculpture medallion statuary
151449,medal ,joy,1,sculpture, medallion, statuary,,8,1,0,0,0,0,0,0,0,0,0,medal sculpture medallion statuary
151480,invade ,fear,1,ingress,,,,3,1,0,0,0,0,0,0,0,0,0,invade ingress
151481,invade ,anger,1,ingress,,,,4,1,0,0,0,0,0,0,0,0,0,invade ingress
151484,invade ,surprise,1,ingress,,,,10,1,0,0,0,0,0,0,0,0,0,invade ingress
151487,invade ,sadness,1,ingress,,,,6,1,0,0,0,0,0,0,0,0,0,invade ingress
151530,bug ,fear,1,sibilation,,,,3,1,0,0,0,0,0,0,0,0,0,bug sibilati
151538,bug ,disgust,1,sibilation,,,,7,1,0,0,0,0,0,0,0,0,0,bug sibilati
151587,sorrowful ,sadness,1,lamentation,,,,6,1,0,0,0,0,0,0,0,0,0,sorrowful lamentati
151590,ailing ,fear,1,disease,,,,3,1,0,0,0,0,0,0,0,0,0,ailing diseas
151597,ailing ,sadness,1,disease,,,,6,1,0,0,0,0,0,0,0,0,0,ailing diseas
151600,fearless ,fear,1,courage,,,,3,1,0,0,0,0,0,0,0,0,0,fearless courag
151632,prospectively ,anticip,1,futurity,,,,9,1,0,0,0,0,0,0,0,0,0,prospectively futurity
151670,stripped ,fear,1,poverty,,,,3,1,0,0,0,0,0,0,0,0,0,stripped poverty
151671,stripped ,anger,1,poverty,,,,4,1,0,0,0,0,0,0,0,0,0,stripped poverty
151672,stripped ,anticip,1,poverty,,,,9,1,0,0,0,0,0,0,0,0,0,stripped poverty
151677,stripped ,sadness,1,poverty,,,,6,1,0,0,0,0,0,0,0,0,0,stripped poverty
151678,stripped ,disgust,1,poverty,,,,7,1,0,0,0,0,0,0,0,0,0,stripped poverty
151691,slander ,anger,1,detraction,,,,4,1,0,0,0,0,0,0,0,0,0,slander detracti
151698,slander ,disgust,1,detraction,,,,7,1,0,0,0,0,0,0,0,0,0,slander detracti
151719,luster ,joy,1,luminary,,,,8,1,0,0,0,0,0,0,0,0,0,luster luminary
151770,despair ,fear,1,yearn, pine, fret,,3,1,0,0,0,0,0,0,0,0,0,despair yearn pine fret
151777,despair ,sadness,1,yearn, pine, fret,,6,1,0,0,0,0,0,0,0,0,0,despair yearn pine fret
151791,disappointed ,anger,1,disappointment,,,,4,1,0,0,0,0,0,0,0,0,0,disappointed disappointment
151797,disappointed ,sadness,1,disappointment,,,,6,1,0,0,0,0,0,0,0,0,0,disappointed disappointment
151798,disappointed ,disgust,1,disappointment,,,,7,1,0,0,0,0,0,0,0,0,0,disappointed disappointment
151800,teasing ,fear,1,painfulness,,,,3,1,0,0,0,0,0,0,0,0,0,teasing painfulness
151801,teasing ,anger,1,painfulness,,,,4,1,0,0,0,0,0,0,0,0,0,teasing painfulness
151820,purge ,fear,1,ejection,,,,3,1,0,0,0,0,0,0,0,0,0,purge ejecti
151850,blight ,fear,1,adversity,,,,3,1,0,0,0,0,0,0,0,0,0,blight adversity
151858,blight ,disgust,1,adversity,,,,7,1,0,0,0,0,0,0,0,0,0,blight adversity
151879,sunny ,joy,1,heat,,,,8,1,0,0,0,0,0,0,0,0,0,sunny heat
151923,treasure ,trust,1,store,,,,5,1,0,0,0,0,0,0,0,0,0,treasure stor
151929,treasure ,joy,1,store,,,,8,1,0,0,0,0,0,0,0,0,0,treasure stor
151950,mortgagor ,fear,1,debt,,,,3,1,0,0,0,0,0,0,0,0,0,mortgagor debt
151972,arrive ,anticip,1,arrival,,,,9,1,0,0,0,0,0,0,0,0,0,arrive arrival
151991,sarcasm ,anger,1,disapprobation,,,,4,1,0,0,0,0,0,0,0,0,0,sarcasm disapprobati
151997,sarcasm ,sadness,1,disapprobation,,,,6,1,0,0,0,0,0,0,0,0,0,sarcasm disapprobati
151998,sarcasm ,disgust,1,disapprobation,,,,7,1,0,0,0,0,0,0,0,0,0,sarcasm disapprobati
152010,embarrassment ,fear,1,uncertainty,,,,3,1,0,0,0,0,0,0,0,0,0,mbarrassment uncertainty
152014,embarrassment ,surprise,1,uncertainty,,,,10,1,0,0,0,0,0,0,0,0,0,mbarrassment uncertainty
152017,embarrassment ,sadness,1,uncertainty,,,,6,1,0,0,0,0,0,0,0,0,0,mbarrassment uncertainty
152061,loathsome ,anger,1,unsavoriness,,,,4,1,0,0,0,0,0,0,0,0,0,loathsome unsavoriness
152068,loathsome ,disgust,1,unsavoriness,,,,7,1,0,0,0,0,0,0,0,0,0,loathsome unsavoriness
152084,marvel ,surprise,1,prodigy,,,,10,1,0,0,0,0,0,0,0,0,0,marvel prodigy
152102,intended ,anticip,1,intention,,,,9,1,0,0,0,0,0,0,0,0,0,intended intenti
152121,illegitimate ,anger,1,deception,,,,4,1,0,0,0,0,0,0,0,0,0,illegitimate decepti
152127,illegitimate ,sadness,1,deception,,,,6,1,0,0,0,0,0,0,0,0,0,illegitimate decepti
152128,illegitimate ,disgust,1,deception,,,,7,1,0,0,0,0,0,0,0,0,0,illegitimate decepti
152180,distress ,fear,1,grieve, afflict, cut up,,3,1,0,0,0,0,0,0,0,0,0,distress grieve afflict cut up
152187,distress ,sadness,1,grieve, afflict, cut up,,6,1,0,0,0,0,0,0,0,0,0,distress grieve afflict cut up
152191,noisy ,anger,1,loudness,,,,4,1,0,0,0,0,0,0,0,0,0,isy loudness
152208,lying ,disgust,1,falsehood,,,,7,1,0,0,0,0,0,0,0,0,0,lying falsehood
152210,turmoil ,fear,1,violence,,,,3,1,0,0,0,0,0,0,0,0,0,turmoil violenc
152211,turmoil ,anger,1,violence,,,,4,1,0,0,0,0,0,0,0,0,0,turmoil violenc
152233,protector ,trust,1,master,,,,5,1,0,0,0,0,0,0,0,0,0,protector master
152310,vehement ,fear,1,violence,,,,3,1,0,0,0,0,0,0,0,0,0,vehement violenc
152311,vehement ,anger,1,violence,,,,4,1,0,0,0,0,0,0,0,0,0,vehement violenc
152322,commemorate ,anticip,1,memory,,,,9,1,0,0,0,0,0,0,0,0,0,commemorate memory
152327,commemorate ,sadness,1,memory,,,,6,1,0,0,0,0,0,0,0,0,0,commemorate memory
152329,commemorate ,joy,1,memory,,,,8,1,0,0,0,0,0,0,0,0,0,commemorate memory
152330,refutation ,fear,1,confutation,,,,3,1,0,0,0,0,0,0,0,0,0,refutation confutati
152350,duel ,fear,1,contention,,,,3,1,0,0,0,0,0,0,0,0,0,duel contenti
152351,duel ,anger,1,contention,,,,4,1,0,0,0,0,0,0,0,0,0,duel contenti
152352,duel ,anticip,1,contention,,,,9,1,0,0,0,0,0,0,0,0,0,duel contenti
152361,disgraceful ,anger,1,vice,,,,4,1,0,0,0,0,0,0,0,0,0,disgraceful vic
152368,disgraceful ,disgust,1,vice,,,,7,1,0,0,0,0,0,0,0,0,0,disgraceful vic
152374,lunge ,surprise,1,attack,,,,10,1,0,0,0,0,0,0,0,0,0,lunge attack
152390,butcher ,fear,1,killing,,,,3,1,0,0,0,0,0,0,0,0,0,butcher killing
152398,butcher ,disgust,1,killing,,,,7,1,0,0,0,0,0,0,0,0,0,butcher killing
152428,spurious ,disgust,1,falsehood,,,,7,1,0,0,0,0,0,0,0,0,0,spurious falsehood
152431,madden ,anger,1,insanity, rave, ramble,,4,1,0,0,0,0,0,0,0,0,0,madden insanity rave rambl
152440,sorcery ,fear,1,sorcery,,,,3,1,0,0,0,0,0,0,0,0,0,sorcery sorcery
152442,sorcery ,anticip,1,sorcery,,,,9,1,0,0,0,0,0,0,0,0,0,sorcery sorcery
152444,sorcery ,surprise,1,sorcery,,,,10,1,0,0,0,0,0,0,0,0,0,sorcery sorcery
152528,barf ,disgust,1,ejection,,,,7,1,0,0,0,0,0,0,0,0,0,barf ejecti
152542,frisky ,anticip,1,activity,,,,9,1,0,0,0,0,0,0,0,0,0,frisky activity
152544,frisky ,surprise,1,activity,,,,10,1,0,0,0,0,0,0,0,0,0,frisky activity
152549,frisky ,joy,1,activity,,,,8,1,0,0,0,0,0,0,0,0,0,frisky activity
152550,barbarian ,fear,1,evil,,,,3,1,0,0,0,0,0,0,0,0,0,barbarian evil
152570,indoctrination ,fear,1,misteaching,,,,3,1,0,0,0,0,0,0,0,0,0,indoctrination misteaching
152571,indoctrination ,anger,1,misteaching,,,,4,1,0,0,0,0,0,0,0,0,0,indoctrination misteaching
152590,disturbance ,fear,1,involvement, dislocation, disorder,,3,1,0,0,0,0,0,0,0,0,0,disturbance involvement dislocation disorder
152591,disturbance ,anger,1,involvement, dislocation, disorder,,4,1,0,0,0,0,0,0,0,0,0,disturbance involvement dislocation disorder
152627,prostitution ,sadness,1,deterioration,,,,6,1,0,0,0,0,0,0,0,0,0,prostitution deteriorati
152628,prostitution ,disgust,1,deterioration,,,,7,1,0,0,0,0,0,0,0,0,0,prostitution deteriorati
152647,aching ,sadness,1,pain,,,,6,1,0,0,0,0,0,0,0,0,0,aching pai
152670,coward ,fear,1,cowardice,,,,3,1,0,0,0,0,0,0,0,0,0,coward cowardic
152677,coward ,sadness,1,cowardice,,,,6,1,0,0,0,0,0,0,0,0,0,coward cowardic
152678,coward ,disgust,1,cowardice,,,,7,1,0,0,0,0,0,0,0,0,0,coward cowardic
152690,asp ,fear,1,animal,,,,3,1,0,0,0,0,0,0,0,0,0,asp animal
152707,lush ,sadness,1,drunkenness,,,,6,1,0,0,0,0,0,0,0,0,0,lush drunkenness
152708,lush ,disgust,1,drunkenness,,,,7,1,0,0,0,0,0,0,0,0,0,lush drunkenness
152823,assist ,trust,1,aid,,,,5,1,0,0,0,0,0,0,0,0,0,assist aid
152833,apprentice ,trust,1,learner,,,,5,1,0,0,0,0,0,0,0,0,0,apprentice learner
152867,nauseous ,sadness,1,unsavoriness,,,,6,1,0,0,0,0,0,0,0,0,0,auseous unsavoriness
152868,nauseous ,disgust,1,unsavoriness,,,,7,1,0,0,0,0,0,0,0,0,0,auseous unsavoriness
152891,damn ,anger,1,malediction,,,,4,1,0,0,0,0,0,0,0,0,0,damn maledicti
152898,damn ,disgust,1,malediction,,,,7,1,0,0,0,0,0,0,0,0,0,damn maledicti
152912,paragon ,anticip,1,perfection,,,,9,1,0,0,0,0,0,0,0,0,0,paragon perfecti
152913,paragon ,trust,1,perfection,,,,5,1,0,0,0,0,0,0,0,0,0,paragon perfecti
152919,paragon ,joy,1,perfection,,,,8,1,0,0,0,0,0,0,0,0,0,paragon perfecti
152973,counsel ,trust,1,advice,,,,5,1,0,0,0,0,0,0,0,0,0,counsel advic
152983,flirt ,trust,1,love, attract, revere,,5,1,0,0,0,0,0,0,0,0,0,flirt love attract rever
152984,flirt ,surprise,1,love, attract, revere,,10,1,0,0,0,0,0,0,0,0,0,flirt love attract rever
152989,flirt ,joy,1,love, attract, revere,,8,1,0,0,0,0,0,0,0,0,0,flirt love attract rever
153002,ambition ,anticip,1,intention,,,,9,1,0,0,0,0,0,0,0,0,0,ambition intenti
153003,ambition ,trust,1,intention,,,,5,1,0,0,0,0,0,0,0,0,0,ambition intenti
153037,worthless ,sadness,1,priceless, inoperative, superfluous,,6,1,0,0,0,0,0,0,0,0,0,worthless priceless inoperative superfluous
153038,worthless ,disgust,1,priceless, inoperative, superfluous,,7,1,0,0,0,0,0,0,0,0,0,worthless priceless inoperative superfluous
153109,elated ,joy,1,rejoicing, pleased, flushed,,8,1,0,0,0,0,0,0,0,0,0,lated rejoicing pleased flushed
153150,lace ,fear,1,punishment, birch, strike,,3,1,0,0,0,0,0,0,0,0,0,lace punishment birch strik
153151,lace ,anger,1,punishment, birch, strike,,4,1,0,0,0,0,0,0,0,0,0,lace punishment birch strik
153157,lace ,sadness,1,punishment, birch, strike,,6,1,0,0,0,0,0,0,0,0,0,lace punishment birch strik
153180,cur ,fear,1,bad man,,,,3,1,0,0,0,0,0,0,0,0,0,cur bad ma
153181,cur ,anger,1,bad man,,,,4,1,0,0,0,0,0,0,0,0,0,cur bad ma
153188,cur ,disgust,1,bad man,,,,7,1,0,0,0,0,0,0,0,0,0,cur bad ma
153210,wreck ,fear,1,destruction, sink, fell,,3,1,0,0,0,0,0,0,0,0,0,wreck destruction sink fell
153211,wreck ,anger,1,destruction, sink, fell,,4,1,0,0,0,0,0,0,0,0,0,wreck destruction sink fell
153217,wreck ,sadness,1,destruction, sink, fell,,6,1,0,0,0,0,0,0,0,0,0,wreck destruction sink fell
153218,wreck ,disgust,1,destruction, sink, fell,,7,1,0,0,0,0,0,0,0,0,0,wreck destruction sink fell
153223,improvement ,trust,1,good,,,,5,1,0,0,0,0,0,0,0,0,0,improvement good
153229,improvement ,joy,1,good,,,,8,1,0,0,0,0,0,0,0,0,0,improvement good
153240,snare ,fear,1,deception,,,,3,1,0,0,0,0,0,0,0,0,0,snare decepti
153252,depart ,anticip,1,departure,,,,9,1,0,0,0,0,0,0,0,0,0,depart departur
153340,thief ,fear,1,robber, spoiler, viking,,3,1,0,0,0,0,0,0,0,0,0,thief robber spoiler viking
153341,thief ,anger,1,robber, spoiler, viking,,4,1,0,0,0,0,0,0,0,0,0,thief robber spoiler viking
153350,prejudiced ,fear,1,obstinacy,,,,3,1,0,0,0,0,0,0,0,0,0,prejudiced obstinacy
153358,prejudiced ,disgust,1,obstinacy,,,,7,1,0,0,0,0,0,0,0,0,0,prejudiced obstinacy
153370,elimination ,fear,1,weeding, eradication, reduction,,3,1,0,0,0,0,0,0,0,0,0,limination weeding eradication reducti
153380,carnage ,fear,1,killing,,,,3,1,0,0,0,0,0,0,0,0,0,carnage killing
153381,carnage ,anger,1,killing,,,,4,1,0,0,0,0,0,0,0,0,0,carnage killing
153384,carnage ,surprise,1,killing,,,,10,1,0,0,0,0,0,0,0,0,0,carnage killing
153387,carnage ,sadness,1,killing,,,,6,1,0,0,0,0,0,0,0,0,0,carnage killing
153388,carnage ,disgust,1,killing,,,,7,1,0,0,0,0,0,0,0,0,0,carnage killing
153397,disgrace ,sadness,1,humility,,,,6,1,0,0,0,0,0,0,0,0,0,disgrace humility
153398,disgrace ,disgust,1,humility,,,,7,1,0,0,0,0,0,0,0,0,0,disgrace humility
153402,excitement ,anticip,1,excitability,,,,9,1,0,0,0,0,0,0,0,0,0,xcitement excitability
153404,excitement ,surprise,1,excitability,,,,10,1,0,0,0,0,0,0,0,0,0,xcitement excitability
153409,excitement ,joy,1,excitability,,,,8,1,0,0,0,0,0,0,0,0,0,xcitement excitability
153430,strangle ,fear,1,contraction,,,,3,1,0,0,0,0,0,0,0,0,0,strangle contracti
153431,strangle ,anger,1,contraction,,,,4,1,0,0,0,0,0,0,0,0,0,strangle contracti
153437,strangle ,sadness,1,contraction,,,,6,1,0,0,0,0,0,0,0,0,0,strangle contracti
153447,overload ,sadness,1,hindrance,,,,6,1,0,0,0,0,0,0,0,0,0,verload hindranc
153513,faithful ,trust,1,observance,,,,5,1,0,0,0,0,0,0,0,0,0,faithful observanc
153520,abandoned ,fear,1,seclusion,,,,3,1,0,0,0,0,0,0,0,0,0,abandoned seclusi
153527,abandoned ,sadness,1,seclusion,,,,6,1,0,0,0,0,0,0,0,0,0,abandoned seclusi
153561,disparaging ,anger,1,disrespect,,,,4,1,0,0,0,0,0,0,0,0,0,disparaging disrespect
153568,disparaging ,disgust,1,disrespect,,,,7,1,0,0,0,0,0,0,0,0,0,disparaging disrespect
153600,scoundrel ,fear,1,bad man,,,,3,1,0,0,0,0,0,0,0,0,0,scoundrel bad ma
153601,scoundrel ,anger,1,bad man,,,,4,1,0,0,0,0,0,0,0,0,0,scoundrel bad ma
153603,scoundrel ,trust,1,bad man,,,,5,1,0,0,0,0,0,0,0,0,0,scoundrel bad ma
153608,scoundrel ,disgust,1,bad man,,,,7,1,0,0,0,0,0,0,0,0,0,scoundrel bad ma
153617,plaintive ,sadness,1,lamentation,,,,6,1,0,0,0,0,0,0,0,0,0,plaintive lamentati
153627,ail ,sadness,1,pain,,,,6,1,0,0,0,0,0,0,0,0,0,ail pai
153630,pessimism ,fear,1,horrors, spleen, doldrums,,3,1,0,0,0,0,0,0,0,0,0,pessimism horrors spleen doldrums
153631,pessimism ,anger,1,horrors, spleen, doldrums,,4,1,0,0,0,0,0,0,0,0,0,pessimism horrors spleen doldrums
153637,pessimism ,sadness,1,horrors, spleen, doldrums,,6,1,0,0,0,0,0,0,0,0,0,pessimism horrors spleen doldrums
153702,predict ,anticip,1,foresight,,,,9,1,0,0,0,0,0,0,0,0,0,predict foresight
153733,follower ,trust,1,learner, apostle, disciple,,5,1,0,0,0,0,0,0,0,0,0,follower learner apostle discipl
153741,fallacious ,anger,1,error,,,,4,1,0,0,0,0,0,0,0,0,0,fallacious error
153760,spasm ,fear,1,violence, exasperation, shock,,3,1,0,0,0,0,0,0,0,0,0,spasm violence exasperation shock
153803,crew ,trust,1,party, communion, side,,5,1,0,0,0,0,0,0,0,0,0,crew party communion sid
153940,suspense ,fear,1,hesitating, alternation, uncertainty,,3,1,0,0,0,0,0,0,0,0,0,suspense hesitating alternation uncertainty
153942,suspense ,anticip,1,hesitating, alternation, uncertainty,,9,1,0,0,0,0,0,0,0,0,0,suspense hesitating alternation uncertainty
153944,suspense ,surprise,1,hesitating, alternation, uncertainty,,10,1,0,0,0,0,0,0,0,0,0,suspense hesitating alternation uncertainty
153961,spite ,anger,1,envy,,,,4,1,0,0,0,0,0,0,0,0,0,spite envy
153979,marvelously ,joy,1,greatness,,,,8,1,0,0,0,0,0,0,0,0,0,marvelously greatness
154098,indecent ,disgust,1,impurity,,,,7,1,0,0,0,0,0,0,0,0,0,indecent impurity
154134,pop ,surprise,1,snap,,,,10,1,0,0,0,0,0,0,0,0,0,pop snap
154140,devilish ,fear,1,vice,,,,3,1,0,0,0,0,0,0,0,0,0,devilish vic
154148,devilish ,disgust,1,vice,,,,7,1,0,0,0,0,0,0,0,0,0,devilish vic
154159,reproductive ,joy,1,reproduction,,,,8,1,0,0,0,0,0,0,0,0,0,reproductive reproducti
154273,roadster ,trust,1,vehicle,,,,5,1,0,0,0,0,0,0,0,0,0,roadster vehicl
154279,roadster ,joy,1,vehicle,,,,8,1,0,0,0,0,0,0,0,0,0,roadster vehicl
154350,illness ,fear,1,disease,,,,3,1,0,0,0,0,0,0,0,0,0,illness diseas
154357,illness ,sadness,1,disease,,,,6,1,0,0,0,0,0,0,0,0,0,illness diseas
154392,inheritance ,anticip,1,property,,,,9,1,0,0,0,0,0,0,0,0,0,inheritance property
154410,bondage ,fear,1,subjection,,,,3,1,0,0,0,0,0,0,0,0,0,bondage subjecti
154417,bondage ,sadness,1,subjection,,,,6,1,0,0,0,0,0,0,0,0,0,bondage subjecti
154423,insure ,trust,1,certainty,,,,5,1,0,0,0,0,0,0,0,0,0,insure certainty
154430,attack ,fear,1,attack,,,,3,1,0,0,0,0,0,0,0,0,0,attack attack
154431,attack ,anger,1,attack,,,,4,1,0,0,0,0,0,0,0,0,0,attack attack
154590,slaughter ,fear,1,killing,,,,3,1,0,0,0,0,0,0,0,0,0,slaughter killing
154591,slaughter ,anger,1,killing,,,,4,1,0,0,0,0,0,0,0,0,0,slaughter killing
154594,slaughter ,surprise,1,killing,,,,10,1,0,0,0,0,0,0,0,0,0,slaughter killing
154597,slaughter ,sadness,1,killing,,,,6,1,0,0,0,0,0,0,0,0,0,slaughter killing
154598,slaughter ,disgust,1,killing,,,,7,1,0,0,0,0,0,0,0,0,0,slaughter killing
154663,spouse ,trust,1,marriage,,,,5,1,0,0,0,0,0,0,0,0,0,spouse marriag
154672,healing ,anticip,1,restoration,,,,9,1,0,0,0,0,0,0,0,0,0,healing restorati
154673,healing ,trust,1,restoration,,,,5,1,0,0,0,0,0,0,0,0,0,healing restorati
154679,healing ,joy,1,restoration,,,,8,1,0,0,0,0,0,0,0,0,0,healing restorati
154722,shortly ,anticip,1,earliness,,,,9,1,0,0,0,0,0,0,0,0,0,shortly earliness
154770,troublesome ,fear,1,difficulty,,,,3,1,0,0,0,0,0,0,0,0,0,troublesome difficulty
154771,troublesome ,anger,1,difficulty,,,,4,1,0,0,0,0,0,0,0,0,0,troublesome difficulty
154782,passenger ,anticip,1,traveler,,,,9,1,0,0,0,0,0,0,0,0,0,passenger traveler
154810,bombard ,fear,1,attack,,,,3,1,0,0,0,0,0,0,0,0,0,bombard attack
154811,bombard ,anger,1,attack,,,,4,1,0,0,0,0,0,0,0,0,0,bombard attack
154829,happiness ,joy,1,physical pleasure,,,,8,1,0,0,0,0,0,0,0,0,0,happiness physical pleasur
154872,feeling ,anticip,1,touch,,,,9,1,0,0,0,0,0,0,0,0,0,feeling touch
154879,feeling ,joy,1,touch,,,,8,1,0,0,0,0,0,0,0,0,0,feeling touch
154898,outcast ,disgust,1,bad man,,,,7,1,0,0,0,0,0,0,0,0,0,utcast bad ma
154900,fierce ,fear,1,violence, ferocious, savage,,3,1,0,0,0,0,0,0,0,0,0,fierce violence ferocious savag
154901,fierce ,anger,1,violence, ferocious, savage,,4,1,0,0,0,0,0,0,0,0,0,fierce violence ferocious savag
154980,abominable ,fear,1,hate,,,,3,1,0,0,0,0,0,0,0,0,0,abominable hat
154988,abominable ,disgust,1,hate,,,,7,1,0,0,0,0,0,0,0,0,0,abominable hat
155012,judicial ,anticip,1,jurisdiction,,,,9,1,0,0,0,0,0,0,0,0,0,judicial jurisdicti
155013,judicial ,trust,1,jurisdiction,,,,5,1,0,0,0,0,0,0,0,0,0,judicial jurisdicti
155061,unfriendly ,anger,1,enmity,,,,4,1,0,0,0,0,0,0,0,0,0,unfriendly enmity
155067,unfriendly ,sadness,1,enmity,,,,6,1,0,0,0,0,0,0,0,0,0,unfriendly enmity
155068,unfriendly ,disgust,1,enmity,,,,7,1,0,0,0,0,0,0,0,0,0,unfriendly enmity
155140,savagery ,fear,1,malevolence,,,,3,1,0,0,0,0,0,0,0,0,0,savagery malevolenc
155141,savagery ,anger,1,malevolence,,,,4,1,0,0,0,0,0,0,0,0,0,savagery malevolenc
155193,lawful ,trust,1,legitimate, legal, allowable,,5,1,0,0,0,0,0,0,0,0,0,lawful legitimate legal allowabl
155203,oath ,trust,1,affirmation,,,,5,1,0,0,0,0,0,0,0,0,0,ath affirmati
155217,defeated ,sadness,1,failure,,,,6,1,0,0,0,0,0,0,0,0,0,defeated failur
155271,infantile ,anger,1,infant,,,,4,1,0,0,0,0,0,0,0,0,0,infantile infant
155278,infantile ,disgust,1,infant,,,,7,1,0,0,0,0,0,0,0,0,0,infantile infant
155299,praise ,joy,1,approbation, compliment, commend,,8,1,0,0,0,0,0,0,0,0,0,praise approbation compliment commend
155350,combative ,fear,1,contention,,,,3,1,0,0,0,0,0,0,0,0,0,combative contenti
155351,combative ,anger,1,contention,,,,4,1,0,0,0,0,0,0,0,0,0,combative contenti
155360,inhuman ,fear,1,malevolence,,,,3,1,0,0,0,0,0,0,0,0,0,inhuman malevolenc
155361,inhuman ,anger,1,malevolence,,,,4,1,0,0,0,0,0,0,0,0,0,inhuman malevolenc
155367,inhuman ,sadness,1,malevolence,,,,6,1,0,0,0,0,0,0,0,0,0,inhuman malevolenc
155368,inhuman ,disgust,1,malevolence,,,,7,1,0,0,0,0,0,0,0,0,0,inhuman malevolenc
155372,ardent ,anticip,1,desire, fervent, burning,,9,1,0,0,0,0,0,0,0,0,0,ardent desire fervent burning
155379,ardent ,joy,1,desire, fervent, burning,,8,1,0,0,0,0,0,0,0,0,0,ardent desire fervent burning
155408,pig ,disgust,1,ugliness,,,,7,1,0,0,0,0,0,0,0,0,0,pig ugliness
155418,stealing ,disgust,1,stealing,,,,7,1,0,0,0,0,0,0,0,0,0,stealing stealing
155420,bottomless ,fear,1,depth,,,,3,1,0,0,0,0,0,0,0,0,0,bottomless depth
155563,rational ,trust,1,intellect, intellectual, mental,,5,1,0,0,0,0,0,0,0,0,0,rational intellect intellectual mental
155654,miracle ,surprise,1,prodigy,,,,10,1,0,0,0,0,0,0,0,0,0,miracle prodigy
155659,miracle ,joy,1,prodigy,,,,8,1,0,0,0,0,0,0,0,0,0,miracle prodigy
155694,surprising ,surprise,1,inexpectation,,,,10,1,0,0,0,0,0,0,0,0,0,surprising inexpectati
155750,coma ,fear,1,physical insensibility,,,,3,1,0,0,0,0,0,0,0,0,0,coma physical insensibility
155757,coma ,sadness,1,physical insensibility,,,,6,1,0,0,0,0,0,0,0,0,0,coma physical insensibility
155791,antagonism ,anger,1,opposition,,,,4,1,0,0,0,0,0,0,0,0,0,antagonism oppositi
155819,confident ,joy,1,affirmation, emphatic, absolute,,8,1,0,0,0,0,0,0,0,0,0,confident affirmation emphatic absolut
155822,closure ,anticip,1,closure,,,,9,1,0,0,0,0,0,0,0,0,0,closure closur
155827,closure ,sadness,1,closure,,,,6,1,0,0,0,0,0,0,0,0,0,closure closur
155829,closure ,joy,1,closure,,,,8,1,0,0,0,0,0,0,0,0,0,closure closur
155940,alarming ,fear,1,alarm,,,,3,1,0,0,0,0,0,0,0,0,0,alarming alarm
155944,alarming ,surprise,1,alarm,,,,10,1,0,0,0,0,0,0,0,0,0,alarming alarm
156013,respects ,trust,1,courtesy,,,,5,1,0,0,0,0,0,0,0,0,0,respects courtesy
156130,malevolent ,fear,1,vice,,,,3,1,0,0,0,0,0,0,0,0,0,malevolent vic
156131,malevolent ,anger,1,vice,,,,4,1,0,0,0,0,0,0,0,0,0,malevolent vic
156137,malevolent ,sadness,1,vice,,,,6,1,0,0,0,0,0,0,0,0,0,malevolent vic
156138,malevolent ,disgust,1,vice,,,,7,1,0,0,0,0,0,0,0,0,0,malevolent vic
156151,shove ,anger,1,impulse,,,,4,1,0,0,0,0,0,0,0,0,0,shove impuls
156160,confession ,fear,1,disclosure,,,,3,1,0,0,0,0,0,0,0,0,0,confession disclosur
156162,confession ,anticip,1,disclosure,,,,9,1,0,0,0,0,0,0,0,0,0,confession disclosur
156164,confession ,surprise,1,disclosure,,,,10,1,0,0,0,0,0,0,0,0,0,confession disclosur
156167,confession ,sadness,1,disclosure,,,,6,1,0,0,0,0,0,0,0,0,0,confession disclosur
156193,rota ,trust,1,regularity of recurrence,,,,5,1,0,0,0,0,0,0,0,0,0,rota regularity of recurrenc
156210,witch ,fear,1,ugliness,,,,3,1,0,0,0,0,0,0,0,0,0,witch ugliness
156218,witch ,disgust,1,ugliness,,,,7,1,0,0,0,0,0,0,0,0,0,witch ugliness
156220,imprisoned ,fear,1,prisoner,,,,3,1,0,0,0,0,0,0,0,0,0,imprisoned prisoner
156221,imprisoned ,anger,1,prisoner,,,,4,1,0,0,0,0,0,0,0,0,0,imprisoned prisoner
156227,imprisoned ,sadness,1,prisoner,,,,6,1,0,0,0,0,0,0,0,0,0,imprisoned prisoner
156228,imprisoned ,disgust,1,prisoner,,,,7,1,0,0,0,0,0,0,0,0,0,imprisoned prisoner
156289,luxury ,joy,1,pleasure, refreshment, glee,,8,1,0,0,0,0,0,0,0,0,0,luxury pleasure refreshment gl
156367,condolence ,sadness,1,courtesy,,,,6,1,0,0,0,0,0,0,0,0,0,condolence courtesy
